distance_to_3_end	read_number
807	0
808	0
809	1.17857142857143
810	4.04195804195804
811	0
812	0
813	0
814	0
815	0
816	1
817	0.480314960629921
818	0
819	0
820	0
821	0
822	0
823	0
824	1
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0.25
835	0
836	0
837	0
838	0
839	1.16666666666667
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	1
850	0
851	0
852	2.15384615384615
853	0
854	0
855	0
856	0
857	0
858	0.480314960629921
859	1.08333333333333
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	1.33333333333333
896	0
897	1
898	0
899	0
900	0
901	0
902	0.6625
903	0
904	0
905	0
906	0
907	1
908	0
909	1
910	0
911	0
912	0
913	0
914	0
915	0
916	43.2
917	0.805555555555556
918	3.22222222222222
919	19
920	0
921	2
922	0
923	0
924	0
925	0.6625
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	2
945	1.40277777777778
946	0
947	0
948	0
949	0
950	0.480314960629921
951	0.480314960629921
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	1
961	0
962	0
963	0.666666666666667
964	0
965	0.6625
966	0
967	0
968	0
969	0.333333333333333
970	0
971	0
972	0
973	0
974	1
975	1
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	1
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0.25
995	0
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	0
1004	0
1005	0
1006	19.5
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0.628099173553719
1021	0.382352941176471
1022	0
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0.6625
1029	0
1030	0
1031	0
1032	1
1033	0
1034	0.25
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0.5
1041	0
1042	0
1043	0
1044	1
1045	1.2
1046	0
1047	0
1048	2
1049	2
1050	0
1051	0
1052	0
1053	0
1054	0.496688741721854
1055	0
1056	0
1057	0.5
1058	0
1059	0
1060	0
1061	0
1062	0
1063	2.51851851851852
1064	1.41666666666667
1065	0
1066	1.41666666666667
1067	1
1068	0
1069	0
1070	0
1071	0
1072	0
1073	0.777777777777778
1074	0
1075	0
1076	0
1077	0
1078	0
1079	4.41666666666667
1080	1.5
1081	0
1082	0
1083	0
1084	0
1085	0
1086	1
1087	0
1088	3
1089	0
1090	1
1091	0
1092	1.41666666666667
1093	0
1094	0
1095	0
1096	0
1097	0
1098	0
1099	0
1100	0.839506172839506
1101	0
1102	0
1103	0
1104	0
1105	0
1106	3
1107	0
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	1.25925925925926
1115	0
1116	0
1117	0
1118	0
1119	1.25925925925926
1120	2.25649350649351
1121	0.496688741721854
1122	2.5
1123	1.5
1124	0
1125	1
1126	0
1127	0
1128	0
1129	0
1130	0
1131	0
1132	0
1133	0
1134	0
1135	0
1136	0
1137	1.5
1138	0
1139	0
1140	0
1141	0
1142	0
1143	0
1144	0
1145	0
1146	2.02783018867925
1147	0
1148	0.480314960629921
1149	0
1150	0
1151	1.49767516434183
1152	21.1535433070866
1153	0
1154	0
1155	0
1156	0.419753086419753
1157	0
1158	0
1159	4.31168831168831
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	1.61538461538462
1167	0
1168	0
1169	1
1170	0
1171	0
1172	0
1173	0
1174	0
1175	0.6625
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0.625
1182	0
1183	0
1184	0
1185	0
1186	0.805555555555556
1187	0
1188	0
1189	0
1190	0
1191	0.25
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0.5
1201	0
1202	0
1203	0
1204	0
1205	0
1206	1.25925925925926
1207	0
1208	0
1209	0
1210	1.2
1211	0
1212	0
1213	0
1214	0
1215	0.925925925925926
1216	0
1217	0
1218	0
1219	0
1220	1.61538461538462
1221	0
1222	0
1223	0
1224	0
1225	1
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	2
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0.33125
1239	0
1240	0
1241	0
1242	0
1243	0.883167720566095
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0.5
1253	0
1254	0
1255	0
1256	0
1257	0
1258	0
1259	1.07792207792208
1260	0
1261	0.33125
1262	0
1263	0
1264	0
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0
1272	1.0609756097561
1273	0
1274	1
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	1.07792207792208
1288	0
1289	0
1290	1.17857142857143
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	0
1302	0
1303	0
1304	0
1305	0
1306	0
1307	0
1308	0
1309	0
1310	0
1311	0
1312	0
1313	0
1314	0.75
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	1.96153846153846
1324	0
1325	0
1326	1
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	0
1338	0
1339	0
1340	0
1341	0
1342	0
1343	3
1344	0
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	0
1352	0
1353	0
1354	0
1355	0
1356	1.07792207792208
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0.5
1365	1.07792207792208
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0
1405	1.55555555555556
1406	0
1407	0
1408	0.351415094339623
1409	0
1410	1.38888888888889
1411	0
1412	0
1413	0
1414	0.842105263157895
1415	0
1416	0
1417	0.6625
1418	14
1419	0
1420	0
1421	0
1422	0
1423	0
1424	0
1425	0
1426	0.666666666666667
1427	0
1428	0
1429	0
1430	0
1431	0
1432	0
1433	0.590909090909091
1434	0
1435	0.590909090909091
1436	0
1437	0
1438	0
1439	1
1440	1.84431818181818
1441	0
1442	4.32467532467532
1443	0.590909090909091
1444	0
1445	0
1446	1.33333333333333
1447	0
1448	0
1449	0
1450	0
1451	0
1452	0
1453	0
1454	0
1455	0
1456	0
1457	0
1458	0
1459	0
1460	0
1461	0
1462	0
1463	0
1464	0
1465	0
1466	1.25925925925926
1467	0
1468	0
1469	0
1470	0
1471	0
1472	0.392156862745098
1473	1
1474	0
1475	0
1476	0
1477	0
1478	0
1479	0.625
1480	0
1481	0
1482	0.6625
1483	0
1484	1.25925925925926
1485	0
1486	0
1487	0
1488	0
1489	0
1490	0
1491	0
1492	0
1493	0
1494	0
1495	0
1496	0
1497	0
1498	0
1499	2
1500	0
1501	0
1502	0
1503	0.419753086419753
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	0
1511	0.33125
1512	0
1513	0
1514	0
1515	0
1516	0
1517	0
1518	0
1519	0
1520	0.825396825396825
1521	0.419753086419753
1522	0
1523	0
1524	0
1525	0
1526	0
1527	0
1528	0
1529	0
1530	0
1531	0
1532	0
1533	0.402777777777778
1534	0
1535	0
1536	0
1537	0
1538	0
1539	0
1540	0
1541	0
1542	0
1543	0
1544	0
1545	0
1546	0
1547	0
1548	0
1549	0
1550	0
1551	0
1552	0
1553	0
1554	0
1555	0
1556	0
1557	0
1558	0
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	0
1566	0
1567	0
1568	0
1569	0
1570	0
1571	0
1572	0
1573	0
1574	0
1575	0
1576	0
1577	0
1578	0
1579	0
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0.6625
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	1
1600	0
1601	0
1602	0
1603	0
1604	0
1605	1
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	0
1615	0
1616	0
1617	0
1618	0
1619	0
1620	0
1621	0
1622	0
1623	0
1624	0
1625	0
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	1.01107594936709
1634	0
1635	0
1636	0
1637	0
1638	0
1639	0
1640	0
1641	0
1642	0
1643	0
1644	1
1645	0
1646	0
1647	0
1648	28.8
1649	0
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0.6625
1660	0
1661	1.325
1662	0
1663	0
1664	0
1665	0
1666	0
1667	0
1668	0
1669	0
1670	0
1671	0
1672	0
1673	0
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	1
1683	0
1684	0
1685	0
1686	0
1687	0
1688	0
1689	0
1690	0.6625
1691	0
1692	0
1693	0
1694	0
1695	0
1696	0
1697	3.14285714285714
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	0
1711	0
1712	1.21428571428571
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	0.351415094339623
1720	2.01107594936709
1721	0
1722	0
1723	0
1724	0
1725	0
1726	1.01107594936709
1727	0
1728	0
1729	0
1730	1.96153846153846
1731	0
1732	0
1733	0.625
1734	0
1735	0
1736	0
1737	0
1738	0
1739	0
1740	0
1741	3
1742	0
1743	0
1744	0
1745	0
1746	0
1747	0
1748	1.73921028466483
1749	0
1750	0
1751	0.666666666666667
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0.392156862745098
1759	0
1760	0
1761	0
1762	0
1763	0
1764	0
1765	0
1766	0
1767	0
1768	0
1769	0
1770	0
1771	0.842105263157895
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
1778	0
1779	0
1780	0
1781	0
1782	1.3974358974359
1783	0
1784	0
1785	0
1786	0
1787	0
1788	0.555555555555556
1789	0
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0
1796	0.980769230769231
1797	1.98076923076923
1798	1.16666666666667
1799	0
1800	0
1801	0
1802	0
1803	1.325
1804	0
1805	0
1806	0
1807	1.35049019607843
1808	0
1809	6.86538461538461
1810	0
1811	0
1812	0.980314960629921
1813	0
1814	1
1815	0
1816	0
1817	0
1818	0
1819	0
1820	1.16666666666667
1821	0
1822	0.625
1823	0
1824	0
1825	0
1826	0
1827	0
1828	0
1829	0.980769230769231
1830	1.96153846153846
1831	0.980769230769231
1832	0
1833	0
1834	0
1835	0
1836	0
1837	0
1838	0
1839	0
1840	0
1841	0.960629921259842
1842	0
1843	0
1844	0
1845	0
1846	0
1847	0.980769230769231
1848	0
1849	0
1850	0
1851	1.33333333333333
1852	0
1853	0
1854	2.94230769230769
1855	3.6
1856	0
1857	0
1858	0
1859	0
1860	0.980769230769231
1861	0
1862	0
1863	0
1864	0
1865	0
1866	0
1867	0
1868	3.92307692307692
1869	0.777777777777778
1870	0
1871	1.04545454545455
1872	0.625
1873	0
1874	0
1875	0
1876	0
1877	1.18518518518519
1878	0
1879	0
1880	0
1881	2.66666666666667
1882	1
1883	0
1884	0
1885	0
1886	0
1887	0
1888	0
1889	0
1890	0
1891	0
1892	0
1893	0
1894	0
1895	0.625
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1903	1.01107594936709
1904	0
1905	0
1906	0
1907	0.25
1908	1.68421052631579
1909	0
1910	0
1911	0
1912	0
1913	0
1914	0
1915	0.6625
1916	0
1917	0
1918	0
1919	0
1920	0
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	0
1937	0
1938	0
1939	0
1940	0
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	0
1949	0
1950	0
1951	0
1952	0
1953	0
1954	0
1955	0
1956	0
1957	0
1958	0
1959	0
1960	0
1961	0
1962	0
1963	0
1964	0
1965	0
1966	2
1967	0
1968	0
1969	0
1970	0
1971	0
1972	0
1973	0
1974	0
1975	0
1976	0
1977	0
1978	0
1979	0
1980	0
1981	0
1982	0
1983	0
1984	1.31884057971015
1985	0
1986	0
1987	0
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	1.85028248587571
1996	0
1997	0
1998	0
1999	0
2000	0.353658536585366
2001	1.01107594936709
2002	0
2003	0
2004	0
2005	3.04895104895105
2006	0
2007	0
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	0
2015	0
2016	0.6625
2017	0
2018	0
2019	0.555555555555556
2020	1
2021	0
2022	0
2023	0
2024	0
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	0
2032	8
2033	0
2034	0
2035	1
2036	0
2037	0
2038	0
2039	0
2040	1
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	0
2048	1.33333333333333
2049	0
2050	0
2051	0
2052	0
2053	0
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0.388888888888889
2065	0
2066	0
2067	0
2068	0
2069	0
2070	0
2071	0.592592592592593
2072	0.707317073170732
2073	0
2074	0
2075	0
2076	0
2077	0
2078	1.33333333333333
2079	2
2080	0
2081	0
2082	0
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2090	0.666666666666667
2091	0
2092	0
2093	0
2094	0
2095	1.25925925925926
2096	0
2097	0
2098	0
2099	1
2100	0
2101	0
2102	0
2103	2.03703703703704
2104	1
2105	0
2106	0
2107	1
2108	1.03703703703704
2109	0
2110	0.702830188679245
2111	1.33333333333333
2112	0
2113	0
2114	0
2115	0
2116	0.777777777777778
2117	0
2118	0
2119	0.913915094339623
2120	0.702830188679245
2121	0
2122	4.93333333333333
2123	0
2124	0.702830188679245
2125	0
2126	0
2127	0
2128	0
2129	0
2130	0
2131	0
2132	1.09380371933115
2133	0
2134	0
2135	0
2136	0
2137	0.351415094339623
2138	0.402777777777778
2139	0
2140	0
2141	1
2142	0
2143	0
2144	0
2145	1
2146	0
2147	0
2148	0.628099173553719
2149	0
2150	0
2151	0
2152	1.03921568627451
2153	1.33092936223296
2154	0.702830188679245
2155	0.351415094339623
2156	1
2157	0
2158	2
2159	1
2160	0
2161	0.351415094339623
2162	0
2163	0
2164	0
2165	1.35141509433962
2166	0
2167	0
2168	0.351415094339623
2169	0
2170	1.85185185185185
2171	4
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	0
2194	0
2195	0.337025316455696
2196	0
2197	0
2198	0.980769230769231
2199	0
2200	0
2201	0
2202	0.480314960629921
2203	0
2204	0.666666666666667
2205	0
2206	0
2207	0
2208	1.96153846153846
2209	2
2210	0
2211	0.351415094339623
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	1
2219	0
2220	0
2221	0
2222	1.33333333333333
2223	0
2224	0
2225	0.416666666666667
2226	0
2227	0
2228	0.480314960629921
2229	0
2230	0
2231	0
2232	0
2233	0.5
2234	0
2235	0
2236	0
2237	0
2238	0
2239	1.02786377708978
2240	0
2241	0
2242	0
2243	1.33333333333333
2244	0
2245	1.96153846153846
2246	0
2247	0
2248	0
2249	0
2250	0.980769230769231
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0.2
2259	0
2260	0
2261	0.980769230769231
2262	0.980769230769231
2263	1.6621331424481
2264	0
2265	0
2266	3.6
2267	0
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0.666666666666667
2278	0
2279	0.980769230769231
2280	0
2281	0
2282	0
2283	0
2284	0
2285	1.33333333333333
2286	0
2287	0
2288	0.674050632911392
2289	0
2290	0
2291	0
2292	0.960629921259842
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0.5
2300	0
2301	0
2302	0
2303	0
2304	1.61538461538462
2305	1
2306	0
2307	0
2308	0.980769230769231
2309	0
2310	0
2311	1.68421052631579
2312	2
2313	0
2314	0
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0.571428571428571
2322	1.96153846153846
2323	0
2324	0
2325	0
2326	0
2327	1.25
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	7.30190629803633
2335	0
2336	0
2337	0
2338	0.980769230769231
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0.980769230769231
2348	1.0609756097561
2349	0
2350	0
2351	0
2352	0.571428571428571
2353	0
2354	0
2355	0
2356	1
2357	0.5
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	2.72340425531915
2370	0
2371	1
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0.571428571428571
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	0
2411	0.980769230769231
2412	0.980769230769231
2413	0
2414	1.57142857142857
2415	0
2416	3.6
2417	0
2418	0
2419	0
2420	1.68421052631579
2421	0
2422	0
2423	0
2424	0
2425	0.980769230769231
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
2436	1.57142857142857
2437	0
2438	0
2439	0
2440	1
2441	0
2442	0
2443	0
2444	0
2445	0
2446	1.09090909090909
2447	0
